;Filename;Count
0;je800110r;8773
1;je5010214;1866
2;j.jct.2011.10.023;936
3;j.fluid.2012.11.013;400
4;j.jct.2010.08.010;362
5;j.jct.2012.08.014;351
6;je8006875;351
7;j.tca.2015.08.013;324
8;je700145e;261
9;j.jct.2008.02.020;246
10;j.jct.2013.05.051;216
11;j.jct.2011.08.016;213
12;j.jct.2011.02.008;196
13;j.jct.2011.08.012;196
14;j.fluid.2006.05.032;182
15;j.jct.2007.11.009;176
16;j.jct.2010.03.022;160
17;je060154f;150
18;je700261b;150
19;je050020;148
20;j.jct.2005.03.016;144
21;je7004374;144
22;s10765-008-0503-0;114
23;s10765-008-0485-y;114
24;j.fluid.2008.06.007;110
25;j.fluid.2012.02.007;110
26;j.jct.2012.05.016;110
27;j.jct.2011.04.011;108
28;je900414p;104
29;je101361u;102
30;je049580w;90
31;j.jct.2005.09.003;88
32;j.jct.2004.10.011;88
33;j.jct.2008.12.020;84
34;cs.jced.5b00662;82
35;j.fluid.2006.12.011;78
36;j.fluid.2008.03.004;75
37;j.jct.2005.03.006;69
38;je700188w;68
39;j.jct.2012.07.018;65
40;j.fluid.2008.06.014;60
41;je101286a;60
42;j.jct.2012.10.002;60
43;j.jct.2012.03.013;56
44;j.jct.2012.12.003;53
45;je700428f;48
46;je100581;48
47;j.jct.2011.06.013;46
48;je600554h;46
49;j.jct.2011.01.014;45
50;j.jct.2005.05.003;45
51;j.jct.2005.02.004;45
52;j.jct.2008.04.003;42
53;j.jct.2008.09.018;42
54;j.jct.2006.09.014;42
55;je7006549;42
56;je060496;40
57;je5005752;40
58;j.fluid.2013.08.007;40
59;j.jct.2005.05.020;40
60;j.fluid.2013.11.031;40
61;je5009334;40
62;je200373q;38
63;j.jct.2014.01.020;38
64;j.fluid.2011.11.022;38
65;j.jct.2012.09.026;37
66;j.tca.2011.08.002;37
67;je400529k;36
68;je4004806;35
69;j.jct.2009.06.023;33
70;j.jct.2012.11.007;32
71;j.jct.2012.06.031;32
72;je6005778;32
73;cs.jced.5b00838;32
74;je900048r;31
75;je100353j;30
76;j.jct.2011.10.027;30
77;je501041r;30
78;j.jct.2012.11.011;30
79;j.fluid.2014.06.005;30
80;je100089s;30
81;cs.jced.5b00009;28
82;j.jct.2007.10.010;28
83;je401124t;28
84;j.jct.2012.09.027;28
85;je100100n;28
86;je050416y;28
87;cs.jced.5b00789;27
88;j.jct.2012.01.008;27
89;j.jct.2007.05.005;27
90;je0600808;27
91;je900722;26
92;j.tca.2013.07.012;25
93;j.jct.2012.01.013;25
94;je049776w;25
95;j.fluid.2013.06.041;25
96;j.tca.2014.03.042;25
97;j.jct.2010.06.011;25
98;j.jct.2014.06.023;25
99;j.jct.2010.12.009;25
100;j.fluid.2014.04.002;24
101;j.jct.2008.07.005;24
102;j.tca.2013.03.025;24
103;j.jct.2013.09.024;24
104;j.fluid.2009.11.030;24
105;je0497496;23
106;je800244q;23
107;j.tca.2012.01.007;23
108;j.fluid.2007.09.028;23
109;j.jct.2006.11.003;23
110;je049663c;22
111;je800150h;22
112;je3011979;22
113;je7002513;21
114;j.jct.2012.11.032;21
115;j.jct.2012.10.008;21
116;je050414d;21
117;j.jct.2006.03.018;21
118;je5007604;21
119;je900732r;21
120;j.jct.2005.06.011;21
121;je060307z;21
122;j.tca.2012.12.008;20
123;j.jct.2013.05.040;20
124;je200707b;20
125;je400917j;20
126;je401036f;20
127;je0504156;20
128;j.jct.2008.01.015;20
129;j.jct.2013.09.043;20
130;j.jct.2013.08.007;20
131;je3013205;20
132;je050376y;20
133;je300799f;20
134;j.jct.2006.05.006;20
135;je500153g;20
136;j.jct.2013.01.023;20
137;je301095j;20
138;je1013476;20
139;je700580g;20
140;j.tca.2011.05.006;20
141;je200806n;20
142;je060179e;20
143;je100577v;20
144;je300789a;20
145;je400968v;20
146;je201222n;20
147;je8009418;19
148;je100657n;19
149;je901043q;18
150;je0604378;18
151;je201102;18
152;s10765-011-1149-;18
153;j.jct.2005.12.005;18
154;je200600p;18
155;cs.jced.5b00537;18
156;j.jct.2007.01.009;18
157;j.jct.2012.09.015;18
158;je7001804;18
159;je800930v;18
160;j.jct.2014.01.030;18
161;je901020a;18
162;j.jct.2008.09.006;18
163;je100927;17
164;j.fluid.2014.05.033;17
165;j.jct.2013.11.027;17
166;j.jct.2007.09.007;16
167;s10765-007-0259-y;16
168;je400659p;16
169;j.jct.2012.02.036;16
170;je060353z;16
171;j.jct.2013.09.017;16
172;je201116t;16
173;je700266n;16
174;je700344f;16
175;je8008254;16
176;s10765-008-0542-6;16
177;j.jct.2006.09.007;16
178;je100652b;16
179;j.jct.2008.01.022;16
180;j.tca.2012.01.013;16
181;je800571y;15
182;s10765-012-1373-z;15
183;j.jct.2004.11.016;15
184;cs.jced.5b00031;15
185;je3011634;15
186;j.jct.2007.02.008;15
187;je700672f;15
188;je0498053;15
189;j.jct.2006.06.005;15
190;j.jct.2006.06.008;15
191;j.jct.2013.09.039;15
192;j.jct.2004.09.014;15
193;je900194v;15
194;j.jct.2013.08.013;15
195;j.jct.2012.02.007;15
196;je100734t;15
197;j.jct.2007.02.002;15
198;je050200w;14
199;j.jct.2012.08.024;14
200;j.tca.2011.07.023;14
201;je700300y;14
202;j.jct.2011.01.005;14
203;j.tca.2012.04.002;14
204;j.tca.2012.08.011;14
205;j.jct.2004.12.010;14
206;je0501235;13
207;j.jct.2009.01.008;13
208;j.fluid.2010.08.014;13
209;je049777o;13
210;je060475r;13
211;j.jct.2007.05.016;12
212;je060485s;12
213;je050540h;12
214;j.jct.2015.06.009;12
215;je900468u;12
216;je400512u;12
217;j.fluid.2013.11.025;12
218;je7005727;12
219;je9006597;12
220;j.fluid.2012.08.030;12
221;j.fluid.2006.11.005;12
222;j.jct.2011.12.002;12
223;je0502546;12
224;j.jct.2007.11.002;12
225;j.fluid.2014.06.024;12
226;j.jct.2012.05.005;12
227;j.fluid.2015.05.031;12
228;j.jct.2004.12.002;12
229;je5004719;12
230;s10765-008-0390-4;12
231;je400539h;12
232;j.fluid.2011.01.018;12
233;je060490w;12
234;je900689;12
235;je201009c;12
236;j.jct.2015.05.006;12
237;je8009336;12
238;je900954y;12
239;j.fluid.2008.02.005;12
240;s10765-009-0667-2;12
241;j.jct.2008.02.005;12
242;j.jct.2013.04.015;12
243;je900733j;12
244;j.fluid.2014.11.005;12
245;j.jct.2013.05.009;12
246;je100848r;12
247;j.tca.2014.11.028;11
248;je900864n;11
249;je800164w;11
250;je200609g;11
251;j.fluid.2015.03.040;11
252;je0500734;11
253;je300631s;11
254;je100788g;11
255;je700430g;11
256;j.jct.2008.12.010;10
257;j.jct.2014.06.031;10
258;j.jct.2013.12.025;10
259;s10765-013-1469-0;10
260;j.jct.2011.12.008;10
261;j.fluid.2012.11.039;10
262;je050156k;10
263;j.tca.2014.05.028;10
264;je100484n;10
265;j.jct.2008.12.003;10
266;je800594e;10
267;je100526j;10
268;j.jct.2008.12.022;10
269;je4000394;10
270;je8003707;10
271;j.jct.2009.06.016;10
272;je401101u;10
273;j.jct.2009.04.001;10
274;j.fluid.2010.03.001;10
275;je800940j;10
276;j.tca.2013.03.010;9
277;je800664z;9
278;j.jct.2012.05.032;9
279;je300384g;9
280;je801006q;9
281;j.tca.2015.08.023;9
282;je101358p;9
283;je0501639;9
284;j.jct.2013.03.023;9
285;j.jct.2007.09.004;9
286;je901067c;9
287;j.jct.2014.10.005;9
288;je700281z;9
289;je0500633;9
290;je900531b;9
291;j.jct.2013.08.021;9
292;j.fluid.2006.02.023;9
293;je400722h;9
294;j.jct.2010.09.008;9
295;j.jct.2008.06.001;9
296;j.fluid.2015.06.043;9
297;je700140j;9
298;je700029q;9
299;je7000182;9
300;je400679k;9
301;j.jct.2007.06.002;9
302;je400134d;9
303;j.jct.2013.12.028;9
304;j.jct.2014.05.019;9
305;je050484k;9
306;je060311a;9
307;j.jct.2006.03.010;8
308;je100967k;8
309;je700294p;8
310;j.fluid.2011.03.030;8
311;je100823t;8
312;j.jct.2012.02.023;8
313;j.fluid.2015.09.052;8
314;je800325d;8
315;je900535d;8
316;j.jct.2013.06.009;8
317;je050389b;8
318;j.jct.2005.03.027;8
319;j.jct.2005.06.015;8
320;je900715y;8
321;je300557g;8
322;j.jct.2012.11.015;8
323;je400781b;8
324;j.fluid.2007.01.001;8
325;je800831d;8
326;j.jct.2009.08.016;8
327;je2000606;8
328;j.jct.2007.06.014;8
329;j.fluid.2010.01.002;8
330;je9005129;8
331;j.jct.2006.01.012;8
332;je9010882;8
333;je800348s;8
